48	367
48	437
48	553
48	558
48	615
48	632
48	645
48	876
48	902
49	50
49	86
49	90
49	118
49	178
49	289
49	318
49	420
49	424
49	434
49	437
49	451
49	466
49	469
49	476
49	481
49	736
49	825
49	870
49	964
49	973
49	980
50	81
50	128
50	146
50	170
50	182
50	207
50	355
50	356
50	371
50	448
50	457
50	476
50	500
50	541
50	695
50	734
50	769
50	823
50	847
50	876
50	890
50	906
51	71
51	95
51	96
51	114
51	151
51	159
51	163
51	166
51	190
51	204
51	228
51	244
51	294
51	364
51	546
51	547
51	586
51	596
51	735
51	952
52	58
52	90
52	136
52	153
52	160
52	184
52	218
52	240
52	254
52	275
52	290
52	450
52	455
52	471
52	487
52	671
52	701
52	802
52	986
52	999
53	62
53	105
53	113
53	128
53	160
53	171
53	176
53	214
53	228
53	247
53	271
53	305
53	324
53	336
53	523
53	684
53	706
53	797
53	807
53	916
54	122
54	129
54	141
54	167
54	180
54	231
54	284
54	365
54	370
54	405
54	422
54	439
54	483
54	534
54	537
54	665
54	789
54	877
54	949
55	73
55	84
55	101
55	172
55	224
55	281
55	286
55	306
55	355
55	391
55	445
55	468
55	482
55	490
55	507
55	509
55	555
55	595
55	716
55	887
55	917
56	69
56	93
56	113
56	236
56	262
56	305
56	336
56	341
56	351
56	361
56	464
56	542
56	588
56	600
56	606
56	630
56	808
56	907
56	959
57	60
57	70
57	77
57	83
57	88
57	94
57	109
57	119
57	125
57	129
57	206
57	295
57	297
57	438
57	526
57	571
57	666
57	844
57	847
58	64
58	65
58	69
58	146
58	185
58	262
58	354
58	371
58	398
58	431
58	448
58	450
58	469
58	474
58	507
58	516
58	573
58	986
59	95
59	117
59	148
59	171
59	176
59	184
59	214
59	380
59	409
59	440
59	447
59	504
59	506
59	542
59	547
59	548
59	600
59	680
59	728
59	747
59	826
60	97
60	145
60	158
60	233
60	250
60	291
60	324
60	334
60	462
60	523
60	629
60	630
60	723
60	735
60	808
60	893
60	895
60	918
60	929
61	68
61	110
61	115
61	136
61	137
61	161
61	199
61	217
61	277
61	320
61	353
61	374
61	475
61	651
61	667
61	737
61	788
61	796
61	831
61	843
61	909
62	83
62	86
62	125
62	129
62	197
62	213
62	238
62	285
62	325
62	331
62	383
62	421
62	422
62	505
62	727
63	85
63	89
63	172
63	195
63	215
63	246
63	256
63	274
63	350
63	354
63	386
63	392
63	458
63	479
63	658
63	683
63	696
63	758
63	903
63	950
64	90
64	160
64	201
64	218
64	232
64	253
64	262
64	293
64	348
64	403
64	457
64	484
64	534
64	553
64	566
64	642
64	802
64	900
64	934
65	76
65	81
65	90
65	132
65	153
65	223
65	232
65	243
65	248
65	250
65	262
65	289
65	304
65	306
65	338
65	490
65	733
65	926
65	983
66	107
66	137
66	150
66	156
66	181
66	212
66	246
66	277
66	313
66	324
66	352
66	376
66	395
66	458
66	489
66	493
66	505
66	667
66	725
66	842
66	914
67	71
67	139
67	188
67	233
67	250
67	263
67	264
67	317
67	324
67	334
67	345
67	442
67	572
67	596
67	634
67	683
67	728
67	777
67	944
67	953
67	976
68	89
68	108
68	117
68	120
68	137
68	156
68	189
68	195
68	202
68	227
68	237
68	246
68	249
68	252
68	374
68	433
68	700
68	909
69	76
69	147
69	154
69	202
69	273
69	290
69	338
69	371
69	419
69	424
69	439
69	448
69	469
69	532
69	637
69	704
69	890
70	125
70	129
70	130
70	135
70	140
70	158
70	162
70	179
70	183
70	220
70	238
70	260
70	279
70	364
70	381
70	462
70	483
70	537
70	923
71	98
71	231
71	257
71	280
71	336
71	369
71	388
71	557
71	562
71	594
71	600
71	816
71	837
71	940
71	944
72	85
72	115
72	120
72	123
72	175
72	195
72	292
72	368
72	385
72	386
72	402
72	538
72	562
72	598
72	648
72	823
72	937
73	74
73	150
73	172
73	194
73	253
73	275
73	278
73	314
73	323
73	460
73	466
73	477
73	532
73	564
73	757
73	900
73	972
74	79
74	97
74	164
74	244
74	393
74	401
74	405
74	432
74	442
74	562
74	703
74	741
74	873
74	894
74	929
75	108
75	211
75	226
75	362
75	415
75	441
75	456
75	623
75	648
75	668
75	825
75	882
75	903
75	927
75	967
75	977
76	87
76	101
76	205
76	207
76	282
76	311
76	348
76	358
76	451
76	453
76	481
76	549
76	563
76	565
76	917
76	921
76	980
77	111
77	125
77	129
77	147
77	191
77	368
77	415
77	418
77	421
77	500
77	505
77	579
77	636
77	659
77	663
77	672
77	690
78	98
78	99
78	114
78	117
78	199
78	263
78	296
78	314
78	351
78	416
78	524
78	592
78	632
78	717
78	796
78	833
78	856
78	940
78	975
79	98
79	103
79	149
79	171
79	229
79	238
79	247
79	324
79	328
79	399
79	503
79	520
79	570
79	619
79	767
79	782
80	96
80	119
80	122
80	143
80	157
80	171
80	231
80	331
80	368
80	369
80	418
80	494
80	579
80	616
80	880
80	911
80	931
80	991
81	141
81	167
81	177
81	185
81	232
81	235
81	238
81	254
81	278
81	319
81	396
81	398
81	492
81	687
81	728
81	872
82	91
82	92
82	102
82	107
82	110
82	123
82	124
82	169
82	181
82	378
82	386
82	392
82	411
82	661
82	722
82	724
83	88
83	109
83	142
83	207
83	225
83	276
83	279
83	284
83	326
83	550
83	610
83	645
83	880
84	86
84	90
84	166
84	182
84	254
84	273
84	281
84	352
84	466
84	489
84	492
84	534
84	587
84	664
84	675
84	692
84	972
85	100
85	247
85	266
85	309
85	350
85	374
85	411
85	493
85	639
85	661
85	772
85	794
85	815
85	869
86	90
86	161
86	166
86	182
86	272
86	313
86	321
86	333
86	430
86	540
86	564
86	664
86	872
86	886
86	943
87	132
87	254
87	278
87	307
87	452
87	564
87	693
87	777
87	932
87	986
88	122
88	199
88	438
88	454
88	465
88	535
88	550
88	604
88	610
88	627
88	714
88	756
89	92
89	124
89	163
89	239
89	255
89	266
89	320
89	330
89	353
89	359
89	420
89	459
89	724
89	805
90	160
90	185
90	289
90	378
90	434
90	487
90	543
90	657
90	850
90	897
91	137
91	195
91	203
91	246
91	251
91	315
91	373
91	378
91	385
91	389
91	414
91	423
91	648
91	748
91	810
92	161
92	187
92	239
92	246
92	298
92	411
92	435
92	489
92	495
92	794
92	937
92	959
93	180
93	184
93	191
93	248
93	276
93	347
93	430
93	438
93	443
93	601
93	604
93	706
93	756
93	847
94	109
94	135
94	154
94	183
94	221
94	276
94	286
94	287
94	365
94	472
94	552
94	666
94	690
94	785
94	786
94	970
95	96
95	97
95	164
95	245
95	247
95	269
95	523
95	539
95	608
95	796
95	879
96	121
96	123
96	148
96	174
96	216
96	372
96	445
96	453
96	694
96	851
96	912
97	98
97	121
97	128
97	134
97	159
97	204
97	297
97	401
97	612
97	808
97	938
97	942
98	112
98	190
98	201
98	204
98	264
98	315
98	622
98	634
98	665
98	686
98	726
98	747
99	113
99	194
99	242
99	291
99	317
99	361
99	456
99	504
99	533
99	548
99	611
99	640
99	707
99	780
100	123
100	136
100	137
100	220
100	312
100	354
100	358
100	456
100	467
100	648
100	895
100	922
100	994
101	128
101	293
101	314
101	476
101	513
101	565
101	620
101	692
101	834
101	910
102	104
102	137
102	149
102	227
102	274
102	352
102	484
102	538
102	612
102	641
102	661
102	960
103	145
103	151
103	193
103	242
103	324
103	397
103	582
103	656
103	670
103	698
103	710
103	735
103	746
103	907
104	152
104	181
104	211
104	239
104	256
104	309
104	373
104	450
104	495
104	538
104	568
104	605
104	721
104	857
105	174
105	242
105	247
105	297
105	345
105	442
105	506
105	545
105	562
105	599
105	719
105	856
106	111
106	184
106	206
106	208
106	221
106	322
106	389
106	400
106	514
106	536
106	569
106	652
106	788
106	859
106	887
107	163
107	189
107	222
107	237
107	309
107	414
107	459
107	461
107	525
107	591
107	625
107	772
107	784
107	797
107	968
108	222
108	226
108	241
108	361
108	362
108	547
108	713
108	806
108	827
108	831
108	849
108	978
108	994
109	111
109	126
109	162
109	192
109	295
109	379
109	563
109	809
109	859
109	883
110	187
110	195
110	196
110	423
110	475
110	477
110	573
110	602
110	737
110	755
110	782
110	925
110	977
111	157
111	331
111	473
111	485
111	581
111	616
111	815
111	968
112	139
112	188
112	216
112	324
112	447
112	471
112	489
112	504
112	542
112	634
112	837
112	941
112	944
113	141
113	149
113	158
113	168
113	196
113	261
113	380
113	407
113	496
113	650
113	913
113	940
114	159
114	201
114	278
114	297
114	412
114	432
114	493
114	541
114	660
114	686
114	913
114	940
115	120
115	283
115	292
115	357
115	363
115	459
115	506
115	922
115	928
116	119
116	197
116	205
116	284
116	436
116	530
116	583
116	584
116	601
116	617
116	973
117	204
117	242
117	471
117	524
117	559
117	628
117	630
117	635
117	680
117	819
117	964
118	129
118	173
118	183
118	200
118	220
118	279
118	288
118	539
118	646
118	930
119	125
119	221
119	291
119	613
119	641
119	689
119	800
119	942
120	150
120	163
120	230
120	259
120	299
120	329
120	538
120	557
120	788
121	164
121	335
121	388
121	432
121	520
121	531
121	623
121	676
121	755
121	757
121	807
121	966
121	988
122	179
122	198
122	215
122	225
122	288
122	368
122	436
122	499
122	578
122	760
122	768
122	836
123	169
123	298
123	302
123	344
123	433
123	479
123	612
123	638
123	749
123	805
123	835
124	175
124	194
124	219
124	302
124	486
124	725
124	740
124	779
124	958
124	978
125	140
125	142
125	164
125	194
125	247
125	347
125	429
125	581
126	157
126	322
126	354
126	417
126	426
126	455
126	505
126	789
126	806
126	992
127	159
127	164
127	174
127	229
127	256
127	261
127	335
127	524
127	631
127	741
127	863
127	913
127	965
128	144
128	401
128	445
128	471
128	502
128	569
128	662
128	723
128	918
129	213
129	247
129	347
129	649
129	660
129	678
129	714
129	739
130	150
130	156
130	169
130	241
130	266
130	357
130	402
130	755
130	869
130	904
130	950
130	957
131	134
131	181
131	207
131	222
131	227
131	239
131	246
131	598
131	667
131	724
131	960
132	139
132	160
132	165
132	290
132	316
132	671
132	750
132	764
132	831
132	854
132	980
133	178
133	183
133	275
133	403
133	545
133	631
133	714
133	889
133	921
133	989
134	175
134	234
134	255
134	299
134	300
134	411
134	459
134	599
134	641
134	765
134	791
135	183
135	220
135	260
135	438
135	443
135	647
135	659
135	708
135	718
135	845
136	172
136	178
136	232
136	262
136	293
136	359
136	564
136	589
136	614
136	801
136	825
136	934
137	150
137	330
137	353
137	382
137	979
137	984
138	179
138	248
138	390
138	544
138	613
138	632
138	783
138	806
138	963
138	992
139	149
139	171
139	174
139	270
139	291
139	310
139	437
139	633
139	684
139	780
139	782
140	192
140	259
140	337
140	494
140	638
140	806
141	180
141	337
141	512
141	528
141	617
141	689
141	781
141	866
141	955
142	191
142	350
142	381
142	383
142	491
142	558
142	621
143	186
143	188
143	200
143	206
143	418
143	429
143	437
143	443
143	770
143	787
143	937
143	996
144	351
144	498
144	528
144	544
144	594
144	611
144	623
144	662
144	710
144	726
145	268
145	343
145	363
145	539
145	543
145	570
145	606
145	715
145	732
145	753
145	857
145	990
146	172
146	316
146	440
146	484
146	518
146	530
146	602
146	674
146	906
147	157
147	183
147	215
147	326
147	370
147	472
147	616
147	744
147	751
147	803
147	965
148	201
148	247
148	405
148	408
148	417
148	427
148	593
148	673
148	846
148	918
149	244
149	280
149	341
149	541
149	580
149	606
149	640
149	963
150	187
150	189
150	230
150	320
150	435
150	461
150	508
150	840
151	174
151	257
151	280
151	343
151	407
151	434
151	543
151	592
151	635
151	735
151	916
151	919
152	155
152	181
152	195
152	344
152	366
152	402
152	444
152	475
152	538
152	624
152	643
153	210
153	224
153	253
153	290
153	420
153	664
154	161
154	165
154	182
154	275
154	424
154	674
154	700
154	910
154	923
155	192
155	302
155	354
155	443
155	490
155	648
155	839
155	927
156	219
156	414
156	444
156	589
156	603
156	705
156	715
156	878
156	976
157	180
157	208
157	535
157	558
157	781
158	189
158	294
158	361
158	496
158	503
158	724
158	726
158	959
159	247
159	388
159	424
159	463
159	497
159	580
159	645
159	771
160	185
160	218
160	384
160	409
160	536
160	777
160	808
161	210
161	253
161	272
161	273
161	862
161	881
162	220
162	238
162	410
162	437
162	511
162	820
163	195
163	215
163	352
163	709
163	740
163	824
163	831
164	168
164	214
164	265
164	406
164	611
164	886
165	171
165	316
165	319
165	530
165	642
165	672
165	900
165	917
166	282
166	286
166	313
166	321
166	412
166	448
166	657
166	848
166	954
167	182
167	258
167	304
167	318
167	359
167	390
167	461
167	636
167	769
167	870
168	405
168	418
168	502
168	653
168	655
168	708
168	891
168	941
168	953
169	211
169	274
169	360
169	423
169	444
169	599
169	625
169	813
169	843
170	182
170	412
170	492
170	530
170	587
170	682
170	764
170	870
171	193
171	236
171	284
171	345
171	597
171	673
172	268
172	396
172	474
173	206
173	259
173	287
173	291
173	351
173	404
173	579
173	688
173	730
173	853
173	956
174	271
174	561
174	653
174	717
174	759
175	209
175	264
175	309
175	320
175	515
175	817
175	882
176	214
176	329
176	334
176	351
176	526
176	607
176	623
176	719
176	971
176	987
177	178
177	240
177	342
177	360
177	363
177	375
177	387
177	457
177	614
177	923
177	973
178	301
178	316
178	521
178	544
178	548
178	695
178	855
178	984
179	213
179	301
179	516
179	571
179	613
179	739
179	800
179	853
179	902
180	436
180	483
180	499
180	678
180	915
181	239
181	312
181	395
181	549
181	745
181	755
182	235
182	510
182	522
182	821
183	276
183	331
183	499
183	689
184	248
184	276
184	454
184	536
184	637
184	646
184	789
185	210
185	224
185	292
185	301
185	738
185	876
185	934
186	197
186	287
186	370
186	383
186	514
186	537
186	877
187	211
187	230
187	246
187	525
187	629
187	684
187	715
187	950
188	264
188	462
188	497
188	623
188	653
188	694
188	894
188	994
189	219
189	252
189	406
189	700
189	752
189	784
190	229
190	247
190	296
190	319
190	521
190	660
190	908
190	971
191	224
191	511
191	652
191	842
191	999
192	346
192	410
192	413
192	465
192	494
192	829
193	233
193	257
193	305
193	766
193	895
194	310
194	397
194	570
194	797
194	864
194	898
194	919
194	997
195	264
195	914
195	948
195	960
196	217
196	219
196	226
196	232
196	308
196	330
196	869
196	984
197	263
197	404
197	497
197	506
197	535
197	591
198	200
198	208
198	326
198	567
198	604
198	638
198	720
199	201
199	244
199	372
199	407
199	416
199	512
199	531
199	723
199	790
200	632
200	652
200	743
200	803
200	942
201	261
201	463
201	597
201	913
201	926
202	214
202	290
202	293
202	393
202	425
202	453
202	587
202	964
202	989
202	1000
203	223
203	303
203	377
203	423
203	515
203	651
203	675
204	334
204	343
204	379
204	531
204	797
204	981
205	346
205	389
205	443
205	466
205	563
205	636
205	739
206	443
206	554
206	619
206	712
206	729
206	793
207	240
207	384
207	396
207	516
208	225
208	321
208	443
208	554
209	226
209	358
209	376
209	574
209	676
209	686
209	700
209	947
209	967
210	272
210	314
210	355
210	384
210	391
210	480
210	516
210	654
211	308
211	376
211	488
211	752
211	842
211	960
212	237
212	303
212	362
212	408
212	575
212	585
212	609
212	701
212	827
213	288
213	711
213	743
213	785
213	882
214	228
214	335
214	336
214	412
214	520
214	753
215	220
215	377
215	383
215	389
215	699
216	257
216	309
216	405
216	588
216	782
216	895
216	966
217	303
217	312
217	365
217	456
217	486
217	685
217	721
218	304
218	473
218	638
218	692
218	704
218	989
219	266
219	302
219	376
219	392
220	233
220	413
220	505
220	601
220	636
221	257
221	465
221	529
221	655
221	699
221	868
222	256
222	300
222	377
222	402
222	444
222	773
223	367
223	371
223	412
223	480
223	565
223	682
223	760
223	838
224	301
224	453
224	495
224	507
224	544
224	910
225	415
225	529
225	578
225	619
225	742
225	751
226	627
226	727
226	737
226	813
227	266
227	267
227	479
227	556
227	839
227	874
227	901
228	240
228	407
228	517
228	680
229	271
229	334
229	341
229	379
229	519
229	956
230	237
230	239
230	310
230	320
230	573
230	598
231	259
231	285
231	389
231	455
231	785
232	243
232	319
232	350
232	457
232	763
233	265
233	291
233	379
233	380
233	694
233	826
233	832
234	249
234	387
234	402
234	475
234	612
234	758
234	816
235	245
235	278
235	327
235	358
235	510
235	795
235	829
235	873
236	269
236	361
236	533
236	559
236	590
236	615
236	919
237	408
237	441
237	495
237	668
237	820
238	428
238	534
238	571
238	646
238	800
239	303
239	313
239	866
240	262
240	323
240	355
240	451
240	716
241	299
241	362
241	577
241	584
241	602
241	709
241	793
242	262
242	270
